,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
FaceAll,0.842603550295858,0.9088217880402604,0.9271758436944938,0.9135583185316756,0.9236234458259324,0.936648904677324,0.9182948490230906,0.9319123741859088,0.9029011249259916,0.9040852575488456,0.921847246891652,0.9248075784487862,0.9242155121373594,0.9325044404973356,0.9253996447602132,0.9295441089402012,0.9265837773830669,0.9094138543516874,0.9342806394316164,0.9141503848431024,0.940793368857312,0.9117821195973947,0.9177027827116636,0.8975725281231498,0.931320307874482,0.9082297217288336,0.92599171107164,0.9135583185316756,0.9342806394316164,0.9200710479573712
FaceFour,0.8636363636363636,0.9318181818181818,0.9659090909090908,0.8409090909090909,0.8977272727272727,0.8409090909090909,0.8977272727272727,0.9318181818181818,0.8522727272727273,0.9090909090909092,0.9545454545454546,0.9090909090909092,0.8977272727272727,0.9318181818181818,0.8636363636363636,0.9318181818181818,0.9659090909090908,0.9090909090909092,0.8863636363636364,0.9545454545454546,0.8636363636363636,0.9318181818181818,0.9204545454545454,0.8636363636363636,0.8522727272727273,0.9431818181818182,0.9090909090909092,0.8977272727272727,0.9204545454545454,0.9318181818181818
FacesUCR,0.8409756097560975,0.8322769380789858,0.8347147732813262,0.8547050219405168,0.8381277425646027,0.863481228668942,0.855680156021453,0.8434909800097513,0.8244758654314969,0.8322769380789858,0.8668941979522184,0.8293515358361775,0.856655290102389,0.8400780107264749,0.8478790833739639,0.7586543149683082,0.8605558264261336,0.8464163822525598,0.8317893710385178,0.8605558264261336,0.8542174549000487,0.8400780107264749,0.8551925889809849,0.8381277425646027,0.8673817649926865,0.8244758654314969,0.8605558264261336,0.8605558264261336,0.8400780107264749,0.8473915163334959
FiftyWords,0.7362637362637363,0.712742980561555,0.7019438444924406,0.7105831533477321,0.6976241900647948,0.7408207343412527,0.6868250539956804,0.712742980561555,0.7257019438444925,0.7321814254859611,0.6954643628509719,0.7278617710583153,0.7170626349892009,0.7084233261339092,0.7084233261339092,0.7213822894168467,0.7365010799136069,0.7192224622030238,0.7624190064794817,0.7429805615550756,0.7408207343412527,0.7170626349892009,0.7105831533477321,0.7041036717062635,0.7278617710583153,0.7321814254859611,0.712742980561555,0.7213822894168467,0.7429805615550756,0.7300215982721382
Fish,0.8114285714285714,0.8742857142857143,0.8228571428571428,0.8114285714285714,0.8114285714285714,0.8285714285714286,0.8457142857142858,0.8628571428571429,0.8057142857142857,0.8628571428571429,0.8057142857142857,0.84,0.8057142857142857,0.8342857142857143,0.8685714285714285,0.8171428571428572,0.8057142857142857,0.8285714285714286,0.8285714285714286,0.8,0.8228571428571428,0.8114285714285714,0.7885714285714286,0.8285714285714286,0.8114285714285714,0.8228571428571428,0.7828571428571428,0.8342857142857143,0.8457142857142858,0.8457142857142858
FordA,0.5886363636363636,0.6348484848484849,0.7136363636363636,0.7674242424242425,0.7507575757575757,0.7803030303030303,0.7242424242424242,0.7272727272727273,0.7909090909090909,0.7643939393939394,0.5325757575757576,0.7606060606060606,0.6742424242424242,0.740909090909091,0.6613636363636364,0.6378787878787879,0.5613636363636364,0.7075757575757575,0.6992424242424242,0.7371212121212121,0.728030303030303,0.7348484848484849,0.668939393939394,0.7818181818181819,0.6651515151515152,0.7628787878787879,0.7401515151515151,0.6863636363636364,0.6113636363636363,0.6954545454545454
FordB,0.4962962962962963,0.6185185185185185,0.6777777777777778,0.5246913580246914,0.5617283950617284,0.5098765432098765,0.582716049382716,0.5592592592592592,0.5111111111111111,0.5481481481481482,0.5320987654320988,0.5395061728395062,0.5148148148148148,0.5135802469135803,0.5851851851851851,0.6604938271604939,0.5407407407407407,0.5802469135802469,0.5123456790123457,0.508641975308642,0.5308641975308642,0.5395061728395062,0.5259259259259259,0.5271604938271605,0.5530864197530864,0.508641975308642,0.5370370370370371,0.5135802469135803,0.5370370370370371,0.5703703703703704
GunPoint,0.9533333333333334,0.86,0.9266666666666666,0.9533333333333334,0.9666666666666668,0.9333333333333332,0.96,0.9266666666666666,0.96,0.9066666666666666,0.9866666666666668,0.9666666666666668,0.94,0.9866666666666668,0.9533333333333334,0.9533333333333334,0.8866666666666667,0.9333333333333332,0.98,0.9666666666666668,0.9466666666666668,0.9066666666666666,0.9866666666666668,0.9466666666666668,0.94,0.92,0.98,0.9666666666666668,0.9533333333333334,0.96
Ham,0.7333333333333333,0.8952380952380953,0.819047619047619,0.8095238095238095,0.8095238095238095,0.8285714285714286,0.8285714285714286,0.7714285714285715,0.819047619047619,0.8666666666666667,0.7904761904761904,0.8761904761904762,0.8380952380952381,0.7904761904761904,0.8571428571428571,0.8761904761904762,0.8285714285714286,0.8095238095238095,0.7047619047619048,0.7904761904761904,0.780952380952381,0.8095238095238095,0.8761904761904762,0.8571428571428571,0.8952380952380953,0.8571428571428571,0.8666666666666667,0.8571428571428571,0.9047619047619048,0.8285714285714286
HandOutlines,0.8972972972972973,0.9081081081081082,0.8729729729729729,0.8702702702702703,0.8945945945945946,0.8756756756756757,0.8756756756756757,0.8945945945945946,0.8810810810810811,0.9,0.9054054054054054,0.8513513513513513,0.8540540540540541,0.9162162162162162,0.8891891891891892,0.8837837837837837,0.8945945945945946,0.8783783783783784,0.8891891891891892,0.9081081081081082,0.8810810810810811,0.8621621621621621,0.8648648648648649,0.8972972972972973,0.9027027027027028,0.8702702702702703,0.8891891891891892,0.9054054054054054,0.8918918918918919,0.8783783783783784
