,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time
Fish,0.7371428571428571,0.7885714285714286,0.7142857142857143,0.7657142857142857,0.7314285714285714,0.7314285714285714,0.8,0.76,0.68,0.7885714285714286,0.7142857142857143,0.7771428571428571,0.6914285714285714,0.7885714285714286,0.7542857142857143,0.7314285714285714,0.7371428571428571,0.7542857142857143,0.7485714285714286,0.72,0.7428571428571429,0.72,0.7028571428571428,0.7428571428571429,0.7028571428571428,0.7142857142857143,0.6971428571428572,0.7714285714285715,0.7714285714285715,0.7485714285714286,80.08053660392761,68.9237699508667,68.97724533081055,69.0221254825592,70.1770372390747,70.23488211631775,71.37184309959412,53.56500220298767,53.50464105606079,53.70977473258972,54.32778477668762,54.55517768859863,57.455426931381226,67.92713332176208,64.69468379020691,64.85150408744812,66.061940908432,67.02787685394287,66.59503245353699,70.95073056221008,75.45566892623901,61.151278018951416,59.83803391456604,59.47702622413635,57.91919660568237,57.34222912788391,53.076327085495,43.33233046531677,37.13121271133423,37.04162669181824
FordA,0.5378787878787878,0.5931818181818181,0.6272727272727273,0.6901515151515152,0.671969696969697,0.7075757575757575,0.6416666666666667,0.6007575757575757,0.7159090909090909,0.6712121212121213,0.5181818181818182,0.6795454545454546,0.6106060606060606,0.6674242424242425,0.6053030303030303,0.5977272727272728,0.5371212121212121,0.6303030303030303,0.6151515151515151,0.6575757575757576,0.6659090909090909,0.6553030303030303,0.6090909090909091,0.7106060606060606,0.578030303030303,0.6674242424242425,0.6234848484848485,0.6022727272727273,0.5446969696969697,0.646969696969697,434.117595911026,436.4551682472229,428.336229801178,433.5765607357025,449.9409973621368,450.5280385017395,474.57045102119446,428.2395210266113,424.8145344257355,421.1481788158417,418.3912949562073,448.89486503601074,443.439359664917,442.513649225235,414.7880144119263,411.2868266105652,412.3395690917969,439.5829334259033,412.3017098903656,412.83314990997314,422.4198799133301,411.91054940223694,411.5905258655548,414.7899363040924,403.9225583076477,396.4127793312073,393.87963032722473,370.8558115959168,195.67332768440247,192.2699503898621
FordB,0.491358024691358,0.562962962962963,0.671604938271605,0.5135802469135803,0.5271604938271605,0.5135802469135803,0.5765432098765432,0.5358024691358024,0.5148148148148148,0.5419753086419753,0.5209876543209877,0.5135802469135803,0.5148148148148148,0.5111111111111111,0.5506172839506173,0.6580246913580247,0.5234567901234568,0.5407407407407407,0.5074074074074074,0.5148148148148148,0.5308641975308642,0.5222222222222223,0.5222222222222223,0.5308641975308642,0.5506172839506173,0.508641975308642,0.5246913580246914,0.5111111111111111,0.5234567901234568,0.5530864197530864,423.2785177230835,420.8350970745087,419.2006433010101,460.3513512611389,458.57958793640137,454.7152335643768,471.5535426139832,420.1416547298432,419.6108088493347,415.4348430633545,385.6103916168213,381.95777320861816,430.28470516204834,423.6920714378357,390.6765685081482,387.4616167545319,385.0302350521088,412.5394682884216,416.96510910987854,408.8300266265869,411.8772246837616,512.7741346359253,516.3438227176666,529.9891226291656,523.376669883728,518.597198009491,503.2093424797058,494.2987504005432,235.0881984233856,229.8057506084442
GunPoint,0.9333333333333332,0.8466666666666667,0.8866666666666667,0.9533333333333334,0.96,0.9333333333333332,0.9533333333333334,0.9066666666666666,0.96,0.92,0.9866666666666668,0.9333333333333332,0.9066666666666666,0.9666666666666668,0.9266666666666666,0.9533333333333334,0.8533333333333334,0.92,0.9466666666666668,0.9333333333333332,0.96,0.9,0.9666666666666668,0.9533333333333334,0.9533333333333334,0.9266666666666666,0.94,0.9533333333333334,0.96,0.92,36.47916603088379,31.71590137481689,30.63080310821533,30.229876041412357,30.183996438980103,30.5410430431366,30.6487557888031,12.991263151168823,12.89053463935852,12.98029398918152,12.737941026687622,12.87956190109253,12.676106929779053,13.987600326538086,13.15183401107788,13.045119524002075,12.863605737686155,13.083017587661743,13.547776460647585,13.295450687408447,14.763525009155272,15.50354528427124,15.162458419799805,15.21232271194458,15.298096656799316,14.984106063842772,15.331261157989502,11.846154928207396,9.636350393295288,9.534336566925049
Ham,0.7523809523809524,0.8761904761904762,0.780952380952381,0.8285714285714286,0.8,0.819047619047619,0.819047619047619,0.7714285714285715,0.7904761904761904,0.8095238095238095,0.7904761904761904,0.8380952380952381,0.8285714285714286,0.7714285714285715,0.8476190476190476,0.8666666666666667,0.8095238095238095,0.8,0.7047619047619048,0.7714285714285715,0.7333333333333333,0.7714285714285715,0.8476190476190476,0.8285714285714286,0.8380952380952381,0.7904761904761904,0.8571428571428571,0.8380952380952381,0.8952380952380953,0.8761904761904762,64.22858476638794,64.07922172546387,64.46092581748962,63.928934812545776,63.82094192504883,64.34082913398743,65.12670946121216,39.79638266563416,39.84014272689819,39.88095378875733,40.1396861076355,40.33553171157837,40.46509552001953,41.14745211601257,39.798762798309326,39.81644153594971,40.1544177532196,39.96463871002197,40.45924711227417,40.43324279785156,41.01182055473328,40.0052490234375,39.87260365486145,39.9761164188385,39.97771239280701,39.880146980285645,39.67503261566162,38.64915871620178,28.73733162879944,28.869388341903687
HandOutlines,0.8540540540540541,0.8837837837837837,0.7810810810810811,0.8162162162162162,0.8648648648648649,0.8513513513513513,0.8567567567567568,0.8783783783783784,0.827027027027027,0.8756756756756757,0.8783783783783784,0.8513513513513513,0.8513513513513513,0.8837837837837837,0.8810810810810811,0.8621621621621621,0.8837837837837837,0.8675675675675676,0.8810810810810811,0.8216216216216217,0.8702702702702703,0.8297297297297297,0.8432432432432433,0.8972972972972973,0.8783783783783784,0.7837837837837838,0.8675675675675676,0.8648648648648649,0.8891891891891892,0.8729729729729729,2332.6539330482483,2332.3131954669952,2341.349181890488,2343.4838523864746,2352.77675652504,2383.9775836467743,2396.868571996689,2310.434411287308,2308.9892749786377,2305.4028644561768,2311.003886938095,2350.086391210556,2362.069351434708,2373.2863619327545,2279.374459028244,2279.034368515014,2289.591141462326,2296.5385653972626,2314.3289988040924,2352.0371747016907,2365.9719154834747,2302.376955270767,2300.6545605659485,2311.2971048355103,2300.910875558853,2265.9004848003387,2209.1861259937286,2185.3458726406097,1308.1687569618225,1306.7891211509705
Haptics,0.4155844155844156,0.3915857605177993,0.4174757281553398,0.4401294498381877,0.4110032362459547,0.4142394822006472,0.4466019417475728,0.4627831715210356,0.4401294498381877,0.4368932038834951,0.4077669902912621,0.4239482200647249,0.3333333333333333,0.3754045307443365,0.4207119741100323,0.4142394822006472,0.3980582524271844,0.4757281553398058,0.4142394822006472,0.4401294498381877,0.5016181229773463,0.43042071197411,0.4433656957928802,0.4174757281553398,0.4433656957928802,0.4239482200647249,0.459546925566343,0.4174757281553398,0.3818770226537217,0.4142394822006472,228.0791661739349,223.0735504627228,222.8910391330719,222.5938322544098,222.3694324493408,223.0426337718964,222.7474217414856,188.48403668403623,188.5797793865204,189.23901629447937,189.415545463562,191.1688573360443,196.6402282714844,201.0594112873077,190.7290325164795,191.61566281318665,190.96939039230347,192.37662863731384,192.86931037902832,193.32209873199463,194.00228142738345,189.86035680770877,189.7456629276276,190.32611107826236,188.0312466621399,187.53357696533203,184.6004183292389,181.52065324783325,121.69553399086,121.36503672599792
Herring,0.578125,0.53125,0.65625,0.640625,0.625,0.5625,0.609375,0.625,0.5625,0.625,0.59375,0.546875,0.625,0.59375,0.546875,0.578125,0.5625,0.5,0.609375,0.625,0.578125,0.640625,0.53125,0.53125,0.59375,0.65625,0.5625,0.5,0.453125,0.671875,63.11823534965515,63.129207611083984,63.14316654205322,62.42907667160034,62.91178846359253,62.28745698928833,62.56870532035828,41.45017147064209,41.4661283493042,41.78028893470764,41.92789435386658,42.10741305351257,42.53726506233215,42.47044324874878,48.24799489974976,48.16222405433655,48.02658700942993,47.3184814453125,48.062490940094,47.72140336036682,47.45312023162842,44.601744651794434,44.5967583656311,44.33445978164673,44.52096104621887,44.55287480354309,44.418235063552856,44.48405909538269,28.76565194129944,28.81322479248047
InlineSkate,0.2945454545454545,0.3096539162112932,0.2950819672131147,0.296903460837887,0.3278688524590163,0.3078324225865209,0.3333333333333333,0.331511839708561,0.2877959927140255,0.2987249544626594,0.3187613843351548,0.326047358834244,0.2950819672131147,0.3096539162112932,0.2841530054644808,0.3533697632058288,0.3296903460837887,0.3041894353369763,0.2877959927140255,0.2805100182149362,0.3278688524590163,0.3005464480874317,0.3114754098360656,0.2805100182149362,0.3114754098360656,0.3132969034608379,0.326047358834244,0.3078324225865209,0.3224043715846995,0.3078324225865209,598.7310891151428,597.9621512889862,597.0187032222748,597.2211625576019,597.6420378684998,604.4418561458588,604.6802167892456,582.0866293907166,581.7575092315674,581.3027250766754,582.2491946220398,585.2701165676117,586.1956431865692,584.6956527233124,584.4004428386688,583.4439990520477,584.3455905914307,587.3934412002563,590.2647647857666,589.1567258834839,587.7724275588989,585.6850085258484,584.6457877159119,586.625492811203,586.3951091766357,581.8103673458099,578.2120082378387,577.1259121894836,357.0011532306671,355.62583017349243
InsectWingbeatSound,0.6550505050505051,0.6393939393939394,0.6383838383838384,0.6378787878787879,0.647979797979798,0.6237373737373737,0.6338383838383839,0.6555555555555556,0.651010101010101,0.6606060606060606,0.6540404040404041,0.6505050505050505,0.6398989898989899,0.6388888888888888,0.6404040404040404,0.6257575757575757,0.6611111111111111,0.647979797979798,0.6540404040404041,0.645959595959596,0.6454545454545455,0.6404040404040404,0.6404040404040404,0.6227272727272727,0.6333333333333333,0.6545454545454545,0.6368686868686869,0.65,0.6323232323232323,0.6409090909090909,86.58848190307617,85.97611665725708,88.28095579147339,89.54357957839966,89.46179795265198,96.13994336128236,96.42917013168336,73.52740430831909,73.80266785621643,72.8701605796814,71.61451768875122,74.01111102104187,77.68428945541382,77.42099380493164,73.29801630973816,73.05865693092346,72.91404438018799,73.5672972202301,77.63442206382751,77.34220385551453,76.95025205612183,73.60519623756409,73.669025182724,72.96889734268188,74.0898985862732,72.90307307243347,67.97724390029907,67.59027791023254,42.59211945533752,41.91196656227112
ItalyPowerDemand,0.9446064139941692,0.9475218658892128,0.9310009718172984,0.9591836734693876,0.9407191448007776,0.9514091350826044,0.9718172983479106,0.9543245869776482,0.9436345966958212,0.9543245869776482,0.9533527696793004,0.95821185617104,0.9552964042759962,0.9280855199222546,0.9494655004859086,0.9640427599611272,0.9611273080660836,0.9416909620991254,0.9455782312925172,0.9358600583090378,0.9475218658892128,0.9310009718172984,0.9358600583090378,0.9378036929057336,0.9416909620991254,0.9543245869776482,0.9378036929057336,0.957240038872692,0.9416909620991254,0.9416909620991254,21.49552583694458,21.380832195281982,21.74884676933289,21.260124921798703,21.057697057724,21.5593523979187,21.39579200744629,1.9876854419708248,2.5172696113586426,2.4464573860168457,2.3856208324432373,2.4195306301116943,2.5711257457733154,2.62498140335083,2.5342235565185547,2.5471889972686768,2.44446349143982,2.435487985610962,2.4494497776031494,2.4763784408569336,2.5721242427825928,2.536218643188477,2.5332260131835938,2.446458101272583,2.422523260116577,2.4504470825195312,2.373652696609497,2.244997024536133,1.8330986499786377,1.3694326877593994
LargeKitchenAppliances,0.576,0.552,0.6346666666666667,0.5946666666666667,0.5706666666666667,0.6053333333333333,0.608,0.648,0.624,0.6213333333333333,0.656,0.6266666666666667,0.648,0.6533333333333333,0.656,0.6426666666666667,0.6213333333333333,0.6373333333333333,0.6186666666666667,0.6106666666666667,0.6053333333333333,0.608,0.6533333333333333,0.5866666666666667,0.6533333333333333,0.5813333333333334,0.6506666666666666,0.6293333333333333,0.624,0.6346666666666667,129.4947590827942,130.3385021686554,128.7936315536499,129.36510610580444,130.24874210357666,132.53662633895874,133.50304245948792,113.7608277797699,114.31933569908142,114.11587929725648,114.23057198524477,113.66907382011414,117.34724044799805,120.00812482833862,114.93369245529176,113.99320721626282,115.74153208732604,115.3864815235138,115.08428931236269,121.34454989433289,123.78004002571106,116.3768343925476,116.63414597511292,114.55670094490053,115.12717604637146,114.92571425437929,109.20401239395142,104.6701340675354,71.08142948150635,70.71947693824768
Lightning2,0.7868852459016393,0.7704918032786885,0.7868852459016393,0.7213114754098361,0.7377049180327869,0.7704918032786885,0.7704918032786885,0.7213114754098361,0.7213114754098361,0.7704918032786885,0.7540983606557377,0.7868852459016393,0.7704918032786885,0.7868852459016393,0.7540983606557377,0.819672131147541,0.7377049180327869,0.7868852459016393,0.7049180327868853,0.7868852459016393,0.8032786885245902,0.7704918032786885,0.7377049180327869,0.8524590163934426,0.7704918032786885,0.6721311475409836,0.7704918032786885,0.8032786885245902,0.7704918032786885,0.7540983606557377,71.96558022499084,70.3828125,70.77476334571838,70.05967545509338,69.70462441444397,71.4200394153595,71.91670966148376,52.07276916503906,52.16352605819702,52.29617142677307,52.32010793685913,52.66518425941467,52.614320516586304,53.20972919464111,52.028886556625366,52.60335111618042,52.200427532196045,52.26625204086304,52.67515850067139,54.606993198394775,55.61230540275574,62.52581954002381,63.10227870941162,63.11524486541748,62.25953245162964,62.18971967697144,60.98893022537232,59.60562753677368,38.11144948005676,37.80130815505981
Lightning7,0.726027397260274,0.7534246575342466,0.6712328767123288,0.7945205479452054,0.6986301369863014,0.7397260273972602,0.684931506849315,0.6164383561643836,0.7397260273972602,0.684931506849315,0.6438356164383562,0.726027397260274,0.7397260273972602,0.684931506849315,0.7397260273972602,0.726027397260274,0.6712328767123288,0.7123287671232876,0.7123287671232876,0.684931506849315,0.6986301369863014,0.6986301369863014,0.6438356164383562,0.7123287671232876,0.6164383561643836,0.6986301369863014,0.6301369863013698,0.7534246575342466,0.684931506849315,0.6575342465753424,56.61063528060913,56.37526559829712,56.465025663375854,56.77918553352356,57.1452054977417,57.49726605415344,56.02918982505798,27.64308786392212,28.1517276763916,28.06695580482483,28.09488010406494,27.9113712310791,28.44494366645813,28.95757460594177,28.65538263320923,27.996145009994507,28.1178195476532,28.00911021232605,28.19560956954956,28.59653925895691,28.635435342788696,27.82260823249817,27.96722173690796,27.89142370223999,28.050997018814087,27.993152379989624,27.453593969345093,26.907055139541622,19.057044506073,19.01723265647888
Mallat,0.9381663113006397,0.950085324232082,0.950938566552901,0.957764505119454,0.9611774744027304,0.957764505119454,0.9620307167235496,0.9377133105802048,0.963310580204778,0.947098976109215,0.9573378839590444,0.9590443686006824,0.9628839590443686,0.9534982935153584,0.965443686006826,0.955631399317406,0.9611774744027304,0.9496587030716724,0.966296928327645,0.9389931740614336,0.9424061433447098,0.959470989761092,0.9590443686006824,0.953924914675768,0.9590443686006824,0.9543515358361776,0.9637372013651876,0.9586177474402732,0.9547781569965872,0.9411262798634812,630.6088905334473,534.6763627529144,532.5570602416992,534.7122995853424,537.5756411552429,552.4538600444794,556.5987787246704,528.465001821518,525.6774547100067,528.5148687362671,532.3366508483887,548.3089430332184,554.2281160354614,589.6643676757812,528.5009050369263,526.4184730052948,532.2359182834625,535.0384256839752,545.3528475761414,545.0007889270782,587.3246262073517,528.8529644012451,527.8267092704773,532.64781665802,533.2023365497589,515.977391242981,511.7377259731293,483.37556052207947,343.5025815963745,341.2057204246521
Meat,0.8666666666666667,0.9166666666666666,0.9833333333333332,0.9333333333333332,0.9166666666666666,0.95,0.85,0.9833333333333332,0.9333333333333332,0.9666666666666668,0.95,0.9666666666666668,0.9833333333333332,0.9666666666666668,0.9333333333333332,0.9166666666666666,1.0,0.9833333333333332,0.9833333333333332,1.0,0.95,0.9333333333333332,0.9333333333333332,1.0,1.0,0.9666666666666668,0.9333333333333332,0.95,0.9666666666666668,0.95,49.31314659118652,49.5874125957489,49.56646752357483,49.63827919960022,49.51261377334595,50.60868406295776,50.20077347755432,33.609137535095215,33.87243175506592,33.68393516540527,33.79862928390503,33.60215425491333,34.49476861953735,34.57555294036865,34.546629905700684,33.85248589515686,33.66997265815735,34.13872051239014,33.54829955101013,34.0689058303833,34.02303147315979,33.78267240524292,33.45953607559204,33.53134560585022,33.62309908866882,33.61412262916565,33.05860948562622,33.14438891410828,22.487688779830933,22.6043803691864
MedicalImages,0.675,0.6846254927726675,0.6583442838370565,0.6859395532194481,0.6754270696452037,0.709592641261498,0.657030223390276,0.6859395532194481,0.6911957950065704,0.668856767411301,0.6990801576872536,0.7266754270696452,0.6636005256241787,0.6819973718791065,0.7069645203679369,0.6819973718791065,0.7017082785808147,0.683311432325887,0.6767411300919842,0.6872536136662286,0.6767411300919842,0.6767411300919842,0.7109067017082786,0.7003942181340341,0.6846254927726675,0.6938239159001314,0.6780551905387647,0.7253613666228647,0.6977660972404731,0.6675427069645203,47.42020750045776,48.886290550231934,45.79555249214173,45.39262890815735,47.23171424865723,50.2735800743103,48.42951035499573,27.186309099197388,26.85220217704773,26.747483491897583,27.48152089118957,28.69128561019897,28.297339916229248,28.0370352268219,26.91603207588196,27.264102458953857,27.430656909942627,27.492491960525516,27.163371801376343,27.7607741355896,27.694949865341187,27.50645422935486,27.64009714126587,27.11151003837585,26.89608645439148,26.004469633102417,25.40207982063293,24.760794401168823,13.444052457809448,12.881589651107788
MiddlePhalanxOutlineAgeGroup,0.551948051948052,0.7272727272727273,0.7857142857142857,0.7077922077922078,0.7402597402597403,0.7272727272727273,0.7207792207792207,0.7402597402597403,0.7337662337662337,0.6883116883116883,0.7012987012987013,0.7792207792207793,0.7727272727272727,0.7857142857142857,0.7532467532467533,0.7467532467532467,0.7467532467532467,0.6493506493506493,0.7532467532467533,0.6948051948051948,0.6883116883116883,0.7012987012987013,0.7402597402597403,0.7727272727272727,0.6688311688311688,0.6753246753246753,0.7662337662337663,0.6623376623376623,0.7857142857142857,0.7467532467532467,31.658352613449097,29.215883255004883,28.875792741775516,29.158037424087524,29.677648782730103,30.74080538749695,32.91698622703552,9.90551471710205,9.885568141937256,9.995274543762209,9.581381559371948,10.211695432662964,10.64952516555786,10.561759948730469,9.6083083152771,9.394879341125488,9.55744481086731,9.858639478683472,10.294474840164185,10.108971118927002,10.201721906661987,9.443750143051147,9.343017578125,9.710036754608154,9.698069334030151,9.060772895812988,8.817424297332764,7.854000091552734,6.530537366867065,6.525551080703735
MiddlePhalanxOutlineCorrect,0.7560137457044673,0.8075601374570447,0.7663230240549829,0.7731958762886598,0.8281786941580757,0.7800687285223368,0.8316151202749141,0.7491408934707904,0.8109965635738832,0.8006872852233677,0.8281786941580757,0.7422680412371134,0.8350515463917526,0.7731958762886598,0.8075601374570447,0.8384879725085911,0.7835051546391752,0.7697594501718213,0.7972508591065293,0.7938144329896907,0.7938144329896907,0.8109965635738832,0.7628865979381443,0.7731958762886598,0.7972508591065293,0.7457044673539519,0.8281786941580757,0.8213058419243986,0.7903780068728522,0.8144329896907216,31.77104997634888,31.61247539520264,31.30330181121826,31.64937686920166,32.48314714431763,31.36114740371704,34.4409122467041,11.0873544216156,11.360433578491213,11.384559869766235,11.228975772857666,11.281834363937378,12.9364116191864,12.364938735961914,11.528176069259644,11.299787282943726,11.097328186035156,12.019860744476318,12.162480354309082,12.579364776611328,12.558421611785889,11.188084363937378,11.27285885810852,11.417471885681152,10.99958872795105,11.213019847869871,9.943413019180298,9.13656997680664,7.004271984100342,6.821789264678955
MiddlePhalanxTW,0.4675324675324675,0.5424836601307189,0.5816993464052288,0.5620915032679739,0.6143790849673203,0.5816993464052288,0.5686274509803921,0.5686274509803921,0.5294117647058824,0.5751633986928104,0.6013071895424836,0.6078431372549019,0.6013071895424836,0.5751633986928104,0.5751633986928104,0.5882352941176471,0.5816993464052288,0.6143790849673203,0.5490196078431373,0.5686274509803921,0.5163398692810458,0.5816993464052288,0.5816993464052288,0.5947712418300654,0.6143790849673203,0.5620915032679739,0.6143790849673203,0.6013071895424836,0.5947712418300654,0.5686274509803921,32.631749391555786,30.990135192871094,30.9273042678833,33.90334939956665,31.22550916671753,35.13605332374573,33.70886993408203,12.162479877471924,12.356960773468018,11.975979089736938,11.735620975494385,12.01288104057312,12.482624053955078,12.719990015029907,11.870260953903198,11.899183750152588,11.818399429321287,12.053770065307615,12.584352254867554,12.433754444122314,12.428768396377563,11.893200397491457,12.09166955947876,12.00888991355896,11.9660062789917,11.003578186035156,10.723328590393066,10.13689661026001,7.262579679489136,6.891601800918579
MoteStrain,0.8777955271565495,0.8138977635782748,0.8793929712460063,0.7691693290734825,0.853035143769968,0.8690095846645367,0.8698083067092651,0.8777955271565495,0.8522364217252396,0.9145367412140576,0.8298722044728435,0.8985623003194888,0.8746006389776357,0.8266773162939297,0.8410543130990416,0.8402555910543131,0.854632587859425,0.8865814696485623,0.865814696485623,0.8682108626198083,0.8833865814696485,0.8650159744408946,0.7787539936102237,0.889776357827476,0.853035143769968,0.8522364217252396,0.8921725239616614,0.8522364217252396,0.8825878594249201,0.8650159744408946,31.165669202804565,30.81959342956543,30.620129108428955,30.73581600189209,30.82857036590576,30.991135597229004,30.72185254096985,11.504240036010742,11.589013576507568,15.596299409866331,11.597988605499268,11.663812637329102,12.132560014724731,12.760879755020142,11.87325406074524,11.680768251419067,11.79446506500244,12.062747716903688,12.15649676322937,12.368926763534546,12.32205367088318,11.561089038848875,12.041803359985352,11.626911640167236,11.54912042617798,11.15018630027771,10.536826372146606,9.916484832763672,7.095030069351196,6.939444541931152
NonInvasiveFetalECGThorax1,0.739440203562341,0.7428571428571429,0.7306122448979592,0.7285714285714285,0.7576530612244898,0.746938775510204,0.7413265306122448,0.7346938775510204,0.738265306122449,0.7387755102040816,0.7301020408163266,0.7418367346938776,0.7494897959183674,0.7117346938775511,0.7397959183673469,0.7239795918367347,0.7357142857142858,0.7484693877551021,0.7346938775510204,0.7341836734693877,0.7459183673469387,0.7428571428571429,0.7535714285714286,0.7494897959183674,0.7454081632653061,0.7448979591836735,0.7418367346938776,0.7408163265306122,0.7372448979591837,0.7387755102040816,767.2176291942596,614.8181111812592,611.7632820606232,609.5611672401428,613.6472434997559,645.4063255786896,680.7059421539307,597.9721550941467,594.2151999473572,599.5130355358124,620.1289119720459,628.563362121582,632.423041343689,628.2492015361786,601.4787795543671,599.9628324508667,607.7041339874268,619.2382941246033,627.8173565864563,622.5075516700745,625.4546728134155,602.4840912818909,603.3358137607574,609.5083107948303,614.4860007762909,602.7433984279633,580.2615096569061,563.207108259201,349.429703950882,345.08135747909546
NonInvasiveFetalECGThorax2,0.7928753180661577,0.7795918367346939,0.7913265306122449,0.7765306122448979,0.7943877551020408,0.7938775510204081,0.8020408163265306,0.7969387755102041,0.8020408163265306,0.7918367346938775,0.7785714285714286,0.7913265306122449,0.7801020408163265,0.8056122448979591,0.7811224489795918,0.7943877551020408,0.8142857142857143,0.7882653061224489,0.8020408163265306,0.7846938775510204,0.7923469387755102,0.7882653061224489,0.7826530612244897,0.7877551020408163,0.7933673469387755,0.7913265306122449,0.7841836734693878,0.8005102040816326,0.786734693877551,0.7979591836734694,759.3197159767151,611.7383444309235,608.50399518013,614.4401233196259,617.6535301208496,634.2132534980774,672.1089284420013,593.5160691738129,589.3422310352325,591.9412806034088,615.227019071579,624.5111951828003,628.4077768325806,622.3788969516754,594.0137383937836,590.5659584999084,593.6965868473053,615.4214997291565,619.7967998981476,616.8456919193268,619.1724705696106,598.5745441913605,595.6004972457886,600.2321119308472,600.2710082530975,589.4130401611328,564.8317651748657,541.4891786575317,333.2619607448578,329.71943187713623
OliveOil,0.8,0.7741935483870968,0.935483870967742,0.8709677419354839,0.935483870967742,0.9032258064516128,0.8709677419354839,0.8709677419354839,0.8064516129032258,0.7741935483870968,0.8387096774193549,0.8064516129032258,0.8709677419354839,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8387096774193549,0.7741935483870968,0.9032258064516128,0.967741935483871,0.9032258064516128,0.6774193548387096,0.8709677419354839,0.8387096774193549,0.9032258064516128,0.8709677419354839,0.8709677419354839,0.935483870967742,0.8387096774193549,0.8064516129032258,62.12788462638855,60.83135080337525,61.87057161331177,60.57403898239136,63.88319087028504,61.83566451072693,62.248560428619385,42.38267803192139,42.32184100151062,41.862069606781006,42.330817222595215,42.1183865070343,41.58880162239075,43.06186270713806,42.06153750419617,41.81718945503235,42.36771750450134,41.94584631919861,42.9651198387146,42.5512273311615,42.98506784439087,42.22809100151062,42.61306142807007,42.20515203475952,42.41957902908325,41.81220245361328,41.67157983779907,40.83082628250122,30.796752452850345,30.80260252952576
OSULeaf,0.5330578512396694,0.6033057851239669,0.6198347107438017,0.5743801652892562,0.6198347107438017,0.5702479338842975,0.6115702479338843,0.6239669421487604,0.6239669421487604,0.6074380165289256,0.6157024793388429,0.5661157024793388,0.6115702479338843,0.640495867768595,0.5950413223140496,0.6033057851239669,0.6033057851239669,0.628099173553719,0.6157024793388429,0.6735537190082644,0.6157024793388429,0.6487603305785123,0.5950413223140496,0.6157024793388429,0.6033057851239669,0.6694214876033058,0.628099173553719,0.6570247933884298,0.6446280991735537,0.6033057851239669,84.73144721984863,78.77138233184814,78.85116910934448,79.1533613204956,80.29331254959106,80.92063570022583,82.09748816490173,57.73562693595886,57.70770239830017,57.88123846054077,57.4942729473114,57.96302080154419,59.90781855583191,60.80641770362854,57.07639050483704,56.28550481796265,57.092347621917725,56.48397254943848,57.26688098907471,59.92577171325684,62.824021100997925,57.86627769470215,57.61794233322144,57.370604276657104,56.50591588020325,56.20671463012695,53.69642686843872,51.11034345626831,37.95735359191895,37.78959226608277
PhalangesOutlinesCorrect,0.7552447552447552,0.8006993006993007,0.747086247086247,0.6503496503496503,0.7389277389277389,0.7867132867132867,0.7587412587412588,0.745920745920746,0.7983682983682984,0.7296037296037297,0.7505827505827506,0.7261072261072261,0.6993006993006993,0.7214452214452215,0.7342657342657343,0.7738927738927739,0.752913752913753,0.7587412587412588,0.7668997668997669,0.7272727272727273,0.747086247086247,0.6282051282051282,0.7703962703962703,0.782051282051282,0.7913752913752914,0.7808857808857809,0.7797202797202797,0.7995337995337995,0.6841491841491841,0.803030303030303,45.28391981124878,44.87301993370056,44.943828105926514,44.763314723968506,44.760321378707886,48.98901343345642,49.56946039199829,23.65874218940735,23.42735958099365,23.392452716827396,23.02842712402344,25.79403328895569,24.35089087486267,25.165712118148804,24.10654377937317,23.758473873138428,23.70860767364502,23.45229387283325,24.61618208885193,24.796699047088623,24.415717840194706,24.019776582717896,23.63081645965576,23.875163793563843,23.65973854064941,22.19665026664734,21.5054988861084,20.48622465133667,12.527504444122314,12.208389043807983
Phoneme,0.0669831223628692,0.0784623486045287,0.0695102685624012,0.086361242759347,0.1021590310689836,0.0921537651395471,0.081621906266456,0.0853080568720379,0.0868878357030015,0.0879410215903106,0.0984728804634017,0.10057925223802,0.072143233280674,0.0853080568720379,0.0631911532385466,0.0810953133228014,0.0784623486045287,0.0684570826750921,0.0679304897314376,0.0689836756187467,0.081621906266456,0.091100579252238,0.0774091627172195,0.086361242759347,0.1042654028436018,0.1068983675618746,0.0858346498156924,0.0826750921537651,0.0742496050552922,0.0832016850974197,1056.0602991580963,928.9830751419069,927.3045918941498,927.9289245605468,925.845494747162,969.238473892212,997.0919971466064,768.7634971141815,766.4835934638977,771.4971880912781,770.2594966888428,801.0541574954987,793.5941045284271,796.1422927379608,758.2805263996124,756.2768838405609,761.4370865821838,772.0477161407471,790.4475185871124,786.1440255641937,795.0881106853485,753.1881418228149,752.9926645755768,761.8988511562347,767.9636371135712,742.0219979286194,734.1919331550598,713.5740613937378,420.32018780708313,417.6383635997772
