,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Handwriting,0.3635294117647059,0.2823529411764706,0.3094117647058823,0.3494117647058823,0.3329411764705882,0.3588235294117647,0.3294117647058823,0.3270588235294118,0.3635294117647059,0.3105882352941176,0.3152941176470588,0.3152941176470588,0.3047058823529411,0.3211764705882353,0.3105882352941176,0.3552941176470588,0.3376470588235294,0.3341176470588235,0.3129411764705882,0.3458823529411765,0.3,0.328235294117647,0.3411764705882353,0.34,0.3035294117647059,0.3317647058823529,0.3270588235294118,0.2976470588235294,0.288235294117647,0.38
Heartbeat,0.6682926829268293,0.697560975609756,0.7121951219512195,0.6780487804878049,0.5658536585365853,0.6780487804878049,0.6097560975609756,0.6829268292682927,0.6926829268292682,0.7121951219512195,0.624390243902439,0.5609756097560976,0.5024390243902439,0.7024390243902439,0.6048780487804878,0.6829268292682927,0.7219512195121951,0.7121951219512195,0.7414634146341463,0.6780487804878049,0.4780487804878048,0.6,0.7414634146341463,0.7024390243902439,0.6634146341463415,0.7414634146341463,0.6682926829268293,0.7317073170731707,0.6731707317073171,0.7024390243902439
Libras,0.8111111111111111,0.7166666666666667,0.7666666666666667,0.6944444444444444,0.7777777777777778,0.8388888888888889,0.8055555555555556,0.7222222222222222,0.7944444444444444,0.7444444444444445,0.7944444444444444,0.7777777777777778,0.8277777777777777,0.8111111111111111,0.7,0.7888888888888889,0.8,0.8222222222222222,0.7666666666666667,0.8388888888888889,0.8166666666666667,0.7888888888888889,0.8277777777777777,0.8166666666666667,0.7555555555555555,0.8166666666666667,0.8111111111111111,0.8,0.7111111111111111,0.7555555555555555
LSST,0.0818808269152817,0.0344548034049452,0.3615727604377787,0.3084718281313336,0.0336441021483583,0.223348196189704,0.1021483583299554,0.1888933927847588,0.310498581272801,0.2918524523713012,0.0498581272800972,0.1357924604783137,0.231860559383867,0.3283340089177138,0.2817186866639643,0.1029590595865423,0.1678151601134981,0.3218483988650182,0.0599918929874341,0.023104985812728,0.2732063234698014,0.0745845156059991,0.0425618159708147,0.3506282934738549,0.0879610863396838,0.0275638427239562,0.0753952168625861,0.0944466963923794,0.0113498175922172,0.1094446696392379
MotorImagery,0.43,0.52,0.51,0.49,0.51,0.57,0.54,0.55,0.5,0.55,0.5,0.55,0.51,0.58,0.52,0.49,0.52,0.46,0.55,0.42,0.51,0.53,0.57,0.5,0.56,0.46,0.47,0.45,0.46,0.52
NATOPS,0.7944444444444444,0.8222222222222222,0.8277777777777777,0.7777777777777778,0.8111111111111111,0.8555555555555555,0.8277777777777777,0.8166666666666667,0.8388888888888889,0.8277777777777777,0.7833333333333333,0.8222222222222222,0.8222222222222222,0.8444444444444444,0.7944444444444444,0.8111111111111111,0.8,0.8611111111111112,0.7944444444444444,0.8166666666666667,0.8222222222222222,0.8444444444444444,0.8444444444444444,0.85,0.8611111111111112,0.8166666666666667,0.8111111111111111,0.7611111111111111,0.8444444444444444,0.8055555555555556
PEMS-SF,0.7283236994219653,0.8959537572254336,0.7572254335260116,0.7803468208092486,0.7803468208092486,0.7630057803468208,0.7861271676300579,0.8092485549132948,0.7572254335260116,0.7630057803468208,0.8092485549132948,0.7630057803468208,0.7456647398843931,0.7976878612716763,0.7803468208092486,0.7687861271676301,0.8092485549132948,0.7341040462427746,0.7803468208092486,0.7861271676300579,0.791907514450867,0.7861271676300579,0.7456647398843931,0.8092485549132948,0.8034682080924855,0.8265895953757225,0.7514450867052023,0.7514450867052023,0.815028901734104,0.815028901734104
PenDigits,0.8948270934552729,0.8756787653615319,0.8742497856530437,0.8811088882537867,0.8673906830523006,0.8925407259216919,0.8745355815947413,0.8776793369534153,0.8819662760788797,0.882537867962275,0.8633895398685338,0.881680480137182,0.8819662760788797,0.8782509288368106,0.8791083166619034,0.8899685624464133,0.8819662760788797,0.8822520720205773,0.8713918262360675,0.8805372963703916,0.8802515004286939,0.8891111746213204,0.8833952557873678,0.884824235495856,0.8836810517290654,0.8913975421549014,0.8856816233209488,0.8773935410117176,0.864818519577022,0.8662474992855101
PhonemeSpectra,0.1297345660602445,0.1252609603340292,0.1169102296450939,0.1169102296450939,0.1124366239188786,0.1216820757530569,0.1246644795705338,0.131225767968983,0.1240679988070384,0.1294363256784968,0.131225767968983,0.1276468833880107,0.1097524604831494,0.1240679988070384,0.1225767968983,0.1330152102594691,0.1181031911720847,0.1255592007157769,0.11869967193558,0.1261556814792722,0.1148225469728601,0.1169102296450939,0.127348643006263,0.1151207873546078,0.127348643006263,0.1279451237697584,0.1255592007157769,0.1249627199522815,0.1169102296450939,0.127348643006263
RacketSports,0.8355263157894737,0.8618421052631579,0.8355263157894737,0.8552631578947368,0.8486842105263158,0.8289473684210527,0.8026315789473685,0.8552631578947368,0.8289473684210527,0.8289473684210527,0.8552631578947368,0.8157894736842105,0.7894736842105263,0.8421052631578947,0.875,0.7960526315789473,0.8223684210526315,0.8092105263157895,0.8092105263157895,0.8289473684210527,0.8157894736842105,0.8157894736842105,0.8421052631578947,0.881578947368421,0.7631578947368421,0.8289473684210527,0.8421052631578947,0.8355263157894737,0.8618421052631579,0.8026315789473685
SelfRegulationSCP1,0.8532423208191127,0.8225255972696246,0.8361774744027304,0.8532423208191127,0.8430034129692833,0.8532423208191127,0.8600682593856656,0.8703071672354948,0.8703071672354948,0.8805460750853242,0.8327645051194539,0.8395904436860068,0.856655290102389,0.863481228668942,0.8498293515358362,0.8737201365187713,0.863481228668942,0.8839590443686007,0.8737201365187713,0.8532423208191127,0.8361774744027304,0.8430034129692833,0.8600682593856656,0.8293515358361775,0.8532423208191127,0.863481228668942,0.8703071672354948,0.8498293515358362,0.8395904436860068,0.8600682593856656
SelfRegulationSCP2,0.55,0.5611111111111111,0.4611111111111111,0.4944444444444444,0.4777777777777778,0.4944444444444444,0.4666666666666667,0.5555555555555556,0.5166666666666667,0.4444444444444444,0.5333333333333333,0.4611111111111111,0.5222222222222223,0.5388888888888889,0.5611111111111111,0.5055555555555555,0.5666666666666667,0.5777777777777777,0.5555555555555556,0.4944444444444444,0.5222222222222223,0.5388888888888889,0.5222222222222223,0.5277777777777778,0.4666666666666667,0.5333333333333333,0.5166666666666667,0.5833333333333334,0.5055555555555555,0.5111111111111111
StandWalkJump,0.2666666666666666,0.4,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.4,0.3333333333333333,0.4,0.4,0.4,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.4,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.2666666666666666,0.4,0.2666666666666666
UWaveGestureLibrary,0.890625,0.865625,0.875,0.8625,0.9,0.878125,0.86875,0.896875,0.859375,0.865625,0.909375,0.9,0.890625,0.871875,0.884375,0.8875,0.903125,0.8625,0.8875,0.89375,0.884375,0.89375,0.896875,0.89375,0.846875,0.903125,0.890625,0.90625,0.90625,0.909375
